id,vid,tupleid,tablename,attribute,oldvalue,newvalue,time
189,169237,65028,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-31 4:45 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
190,158913,55056,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-27 04:48 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
191,201846,5414,TB_FLIGHTS_DIRTY,actualdeparture,'5:12 PMDec 03','5:00 PMDec 31',2017-10-16 15:55:14.939421
192,134797,33154,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-16 5:09 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
193,139011,38041,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-18 04:46 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
194,125183,25064,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-12 5:21 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
195,44664,2855,TB_FLIGHTS_DIRTY,actualdeparture,'12/2/11 5:28 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
196,65804,60096,TB_FLIGHTS_DIRTY,actualdeparture,'12/29/11 5:15 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
197,205673,50282,TB_FLIGHTS_DIRTY,actualdeparture,'5:16 PMDec 25','5:00 PMDec 31',2017-10-16 15:55:14.939421
198,202097,7603,TB_FLIGHTS_DIRTY,actualdeparture,'5:12 PMDec 04','5:00 PMDec 31',2017-10-16 15:55:14.939421
199,208939,22528,TB_FLIGHTS_DIRTY,actualdeparture,'5:41 PMDec 11','5:00 PMDec 31',2017-10-16 15:55:14.939421
200,87488,17712,TB_FLIGHTS_DIRTY,actualdeparture,'12/9/11 5:04 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
201,197897,52622,TB_FLIGHTS_DIRTY,actualdeparture,'5:07 PMDec 26','5:00 PMDec 31',2017-10-16 15:55:14.939421
202,205483,50280,TB_FLIGHTS_DIRTY,actualdeparture,'5:16 PMDec 25','5:00 PMDec 31',2017-10-16 15:55:14.939421
203,8340,72073,TB_FLIGHTS_DIRTY,actualdeparture,'1/3/12 5:32 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
204,206295,15165,TB_FLIGHTS_DIRTY,actualdeparture,'5:21 PMDec 08','5:00 PMDec 31',2017-10-16 15:55:14.939421
205,130462,30062,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-14 06:46PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
206,37103,35656,TB_FLIGHTS_DIRTY,actualdeparture,'12/17/11 5:07 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
207,160189,55058,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-27 4:48 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
208,209956,69682,TB_FLIGHTS_DIRTY,actualdeparture,'January 2  2012               04:47 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
209,5151,69686,TB_FLIGHTS_DIRTY,actualdeparture,'1/2/12 5:08 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
210,86494,17710,TB_FLIGHTS_DIRTY,actualdeparture,'12/9/11 5:04 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
211,170092,67278,TB_FLIGHTS_DIRTY,actualdeparture,'2012-01-01 04:48 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
212,100040,7601,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-04 5:11 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
213,209512,30069,TB_FLIGHTS_DIRTY,actualdeparture,'6:46 PMDec 14','5:00 PMDec 31',2017-10-16 15:55:14.939421
214,46957,43062,TB_FLIGHTS_DIRTY,actualdeparture,'12/20/11 5:05 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
215,139765,38043,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-18 04:46 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
216,189330,10101,TB_FLIGHTS_DIRTY,actualdeparture,'5:01 PMDec 05','5:00 PMDec 31',2017-10-16 15:55:14.939421
217,209820,35652,TB_FLIGHTS_DIRTY,actualdeparture,'December 17  2011               04:44 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
218,101911,10094,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-05 05:01 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
219,43512,2853,TB_FLIGHTS_DIRTY,actualdeparture,'12/2/11 5:28 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
220,38275,38036,TB_FLIGHTS_DIRTY,actualdeparture,'12/18/11 5:01 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
221,203634,12849,TB_FLIGHTS_DIRTY,actualdeparture,'5:12 PMDec 07','5:00 PMDec 31',2017-10-16 15:55:14.939421
222,116729,20255,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-10 04:52 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
223,88477,287,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-01 05:08 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
224,182336,43079,TB_FLIGHTS_DIRTY,actualdeparture,'4:54pDec 20','5:00 PMDec 31',2017-10-16 15:55:14.939421
225,209185,25071,TB_FLIGHTS_DIRTY,actualdeparture,'5:45 PMDec 12','5:00 PMDec 31',2017-10-16 15:55:14.939421
226,62019,55051,TB_FLIGHTS_DIRTY,actualdeparture,'12/27/11 5:00 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
227,143472,40586,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-19 04:56PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
228,203289,12844,TB_FLIGHTS_DIRTY,actualdeparture,'5:12 PMDec 07','5:00 PMDec 31',2017-10-16 15:55:14.939421
229,209935,60094,TB_FLIGHTS_DIRTY,actualdeparture,'December 29  2011               04:48 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
230,40613,40581,TB_FLIGHTS_DIRTY,actualdeparture,'12/19/11 4:56 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
231,114555,17728,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-09 05:04PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
232,157947,52626,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-26 4:50 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
233,1291,67273,TB_FLIGHTS_DIRTY,actualdeparture,'1/1/12 5:23 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
234,121849,22521,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-11 5:25 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
235,165725,62599,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-30 04:53 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
236,207659,27547,TB_FLIGHTS_DIRTY,actualdeparture,'5:25 PMDec 13','5:00 PMDec 31',2017-10-16 15:55:14.939421
237,63105,57533,TB_FLIGHTS_DIRTY,actualdeparture,'12/28/11 5:07 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
238,70601,5398,TB_FLIGHTS_DIRTY,actualdeparture,'12/3/2011 5:12PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
239,76865,7596,TB_FLIGHTS_DIRTY,actualdeparture,'12/4/11 5:12 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
240,209890,48100,TB_FLIGHTS_DIRTY,actualdeparture,'December 24  2011               04:52 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
241,206704,33158,TB_FLIGHTS_DIRTY,actualdeparture,'5:23 PMDec 16','5:00 PMDec 31',2017-10-16 15:55:14.939421
242,131656,30067,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-14 6:19 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
243,90445,286,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-01 05:08PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
244,208339,2871,TB_FLIGHTS_DIRTY,actualdeparture,'5:28 PMDec 02','5:00 PMDec 31',2017-10-16 15:55:14.939421
245,116296,20254,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-10 04:52 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
246,166618,62597,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-30 05:13PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
247,99570,7600,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-04 05:11 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
248,42356,40584,TB_FLIGHTS_DIRTY,actualdeparture,'12/19/11 4:56 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
249,159553,55053,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-27 05:00PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
250,54302,48101,TB_FLIGHTS_DIRTY,actualdeparture,'12/24/2011 5:06PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
251,206119,15163,TB_FLIGHTS_DIRTY,actualdeparture,'5:21 PMDec 08','5:00 PMDec 31',2017-10-16 15:55:14.939421
252,180894,5416,TB_FLIGHTS_DIRTY,actualdeparture,'4:52pDec 3','5:00 PMDec 31',2017-10-16 15:55:14.939421
253,206207,15164,TB_FLIGHTS_DIRTY,actualdeparture,'5:21 PMDec 08','5:00 PMDec 31',2017-10-16 15:55:14.939421
254,52059,48102,TB_FLIGHTS_DIRTY,actualdeparture,'12/24/11 5:06 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
255,149542,45582,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-22 06:06PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
256,66876,60098,TB_FLIGHTS_DIRTY,actualdeparture,'12/29/11 5:15 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
257,126826,27542,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-13 04:55 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
258,208704,22523,TB_FLIGHTS_DIRTY,actualdeparture,'5:41 PMDec 11','5:00 PMDec 31',2017-10-16 15:55:14.939421
259,45815,2852,TB_FLIGHTS_DIRTY,actualdeparture,'12/2/2011 5:28PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
260,65268,57532,TB_FLIGHTS_DIRTY,actualdeparture,'12/28/2011 5:07PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
261,165426,62598,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-30 04:53 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
262,201201,5417,TB_FLIGHTS_DIRTY,actualdeparture,'5:12 PMDec 03','5:00 PMDec 31',2017-10-16 15:55:14.939421
263,118022,20253,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-10 05:01PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
2077,47,23050,TB_FLIGHTS_DIRTY,departuregate,'C-44',44,2017-10-16 15:56:07.368752
264,11510,5397,TB_FLIGHTS_DIRTY,actualdeparture,'12/03/2011 05:11 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
265,67412,60099,TB_FLIGHTS_DIRTY,actualdeparture,'12/29/11 5:15 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
266,122269,22522,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-11 5:25 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
267,167500,65025,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-31 04:45 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
268,89954,285,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-01 05:08PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
269,209103,25069,TB_FLIGHTS_DIRTY,actualdeparture,'5:45 PMDec 12','5:00 PMDec 31',2017-10-16 15:55:14.939421
270,1937,67274,TB_FLIGHTS_DIRTY,actualdeparture,'1/1/12 5:23 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
271,209456,45583,TB_FLIGHTS_DIRTY,actualdeparture,'6:06 PMDec 22','5:00 PMDec 31',2017-10-16 15:55:14.939421
272,39447,38038,TB_FLIGHTS_DIRTY,actualdeparture,'12/18/11 5:01 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
273,143105,40585,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-19 04:56PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
274,178916,52625,TB_FLIGHTS_DIRTY,actualdeparture,'4:50pDec 26','5:00 PMDec 31',2017-10-16 15:55:14.939421
275,108331,12848,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-07 5:12 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
276,85997,17709,TB_FLIGHTS_DIRTY,actualdeparture,'12/9/11 5:04 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
277,206031,15162,TB_FLIGHTS_DIRTY,actualdeparture,'5:21 PMDec 08','5:00 PMDec 31',2017-10-16 15:55:14.939421
278,188920,10099,TB_FLIGHTS_DIRTY,actualdeparture,'5:01 PMDec 05','5:00 PMDec 31',2017-10-16 15:55:14.939421
279,193722,17729,TB_FLIGHTS_DIRTY,actualdeparture,'5:04 PMDec 09','5:00 PMDec 31',2017-10-16 15:55:14.939421
280,158591,55055,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-27 04:48 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
281,52620,48103,TB_FLIGHTS_DIRTY,actualdeparture,'12/24/11 5:06 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
282,9611,72070,TB_FLIGHTS_DIRTY,actualdeparture,'1/3/2012 5:32PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
283,209021,25067,TB_FLIGHTS_DIRTY,actualdeparture,'5:45 PMDec 12','5:00 PMDec 31',2017-10-16 15:55:14.939421
284,128047,27543,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-13 4:55 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
285,35333,35653,TB_FLIGHTS_DIRTY,actualdeparture,'12/17/11 5:07 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
286,129661,30065,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-14 06:19 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
287,181379,12847,TB_FLIGHTS_DIRTY,actualdeparture,'4:52pDec 7','5:00 PMDec 31',2017-10-16 15:55:14.939421
288,188510,10097,TB_FLIGHTS_DIRTY,actualdeparture,'5:01 PMDec 05','5:00 PMDec 31',2017-10-16 15:55:14.939421
289,206546,33156,TB_FLIGHTS_DIRTY,actualdeparture,'5:23 PMDec 16','5:00 PMDec 31',2017-10-16 15:55:14.939421
290,209865,43059,TB_FLIGHTS_DIRTY,actualdeparture,'December 20  2011               04:54 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
291,209928,57531,TB_FLIGHTS_DIRTY,actualdeparture,'December 28  2011               04:53 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
292,98626,7598,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-04 05:11 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
293,177391,50283,TB_FLIGHTS_DIRTY,actualdeparture,'4:46pDec 25','5:00 PMDec 31',2017-10-16 15:55:14.939421
294,167792,65026,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-31 04:45 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
295,6432,69683,TB_FLIGHTS_DIRTY,actualdeparture,'1/2/2012 5:08PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
296,209953,17707,TB_FLIGHTS_DIRTY,actualdeparture,'December 9  2011               04:51 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
297,2583,67275,TB_FLIGHTS_DIRTY,actualdeparture,'1/1/12 5:23 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
298,140515,38040,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-18 05:01PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
299,99098,7599,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-04 05:11 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
300,208751,22524,TB_FLIGHTS_DIRTY,actualdeparture,'5:41 PMDec 11','5:00 PMDec 31',2017-10-16 15:55:14.939421
301,66340,60097,TB_FLIGHTS_DIRTY,actualdeparture,'12/29/11 5:15 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
302,87984,17708,TB_FLIGHTS_DIRTY,actualdeparture,'12/9/2011 5:04PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
303,128452,27544,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-13 4:55 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
304,170939,67276,TB_FLIGHTS_DIRTY,actualdeparture,'2012-01-01 05:23PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
305,158269,55054,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-27 04:48 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
306,198207,52624,TB_FLIGHTS_DIRTY,actualdeparture,'5:07 PMDec 26','5:00 PMDec 31',2017-10-16 15:55:14.939421
307,41775,40583,TB_FLIGHTS_DIRTY,actualdeparture,'12/19/11 4:56 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
308,130063,30066,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-14 06:19 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
309,140140,38039,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-18 05:01PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
310,155326,50284,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-25 4:46 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
311,188715,10098,TB_FLIGHTS_DIRTY,actualdeparture,'5:01 PMDec 05','5:00 PMDec 31',2017-10-16 15:55:14.939421
312,203519,12846,TB_FLIGHTS_DIRTY,actualdeparture,'5:12 PMDec 07','5:00 PMDec 31',2017-10-16 15:55:14.939421
313,117592,20252,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-10 05:01PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
314,166321,62596,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-30 05:13PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
315,209225,45581,TB_FLIGHTS_DIRTY,actualdeparture,'5:47pDec 22','5:00 PMDec 31',2017-10-16 15:55:14.939421
316,168084,65027,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-31 04:45 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
317,181137,5418,TB_FLIGHTS_DIRTY,actualdeparture,'4:52pDec 3','5:00 PMDec 31',2017-10-16 15:55:14.939421
318,10878,2851,TB_FLIGHTS_DIRTY,actualdeparture,'12/02/2011 05:28 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
319,15900,284,TB_FLIGHTS_DIRTY,actualdeparture,'12/1/11 5:09 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
320,209062,25068,TB_FLIGHTS_DIRTY,actualdeparture,'5:45 PMDec 12','5:00 PMDec 31',2017-10-16 15:55:14.939421
321,35923,35654,TB_FLIGHTS_DIRTY,actualdeparture,'12/17/11 5:07 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
322,209956,72069,TB_FLIGHTS_DIRTY,actualdeparture,'January 3  2012               05:19 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
323,198052,52623,TB_FLIGHTS_DIRTY,actualdeparture,'5:07 PMDec 26','5:00 PMDec 31',2017-10-16 15:55:14.939421
324,92881,2861,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-02 05:28 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
325,135185,33155,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-16 5:09 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
326,193539,17725,TB_FLIGHTS_DIRTY,actualdeparture,'5:04 PMDec 09','5:00 PMDec 31',2017-10-16 15:55:14.939421
327,195974,48118,TB_FLIGHTS_DIRTY,actualdeparture,'5:06 PMDec 24','5:00 PMDec 31',2017-10-16 15:55:14.939421
328,146721,43080,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-20 05:05PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
329,165127,60114,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-29 4:48 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
330,50367,45566,TB_FLIGHTS_DIRTY,actualdeparture,'12/22/11 6:06 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
331,67947,60095,TB_FLIGHTS_DIRTY,actualdeparture,'12/29/2011 5:15PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
332,110577,15154,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-08 05:21PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
333,209766,27532,TB_FLIGHTS_DIRTY,actualdeparture,'December 13  2011               04:55 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
334,172329,69690,TB_FLIGHTS_DIRTY,actualdeparture,'2012-01-02 04:47 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
335,183492,40594,TB_FLIGHTS_DIRTY,actualdeparture,'4:56 PMDec 19','5:00 PMDec 31',2017-10-16 15:55:14.939421
336,146363,43066,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-20 05:05PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
337,20853,22513,TB_FLIGHTS_DIRTY,actualdeparture,'12/11/11 5:41 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
338,42936,40580,TB_FLIGHTS_DIRTY,actualdeparture,'12/19/2011 4:56PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
339,201717,5413,TB_FLIGHTS_DIRTY,actualdeparture,'5:12 PMDec 03','5:00 PMDec 31',2017-10-16 15:55:14.939421
340,74272,65020,TB_FLIGHTS_DIRTY,actualdeparture,'12/31/11 5:00 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
341,36513,35655,TB_FLIGHTS_DIRTY,actualdeparture,'12/17/11 5:07 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
342,178665,67289,TB_FLIGHTS_DIRTY,actualdeparture,'4:48pJan 1','5:00 PMDec 31',2017-10-16 15:55:14.939421
343,68478,5399,TB_FLIGHTS_DIRTY,actualdeparture,'12/3/11 5:12 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
344,209423,45580,TB_FLIGHTS_DIRTY,actualdeparture,'6:06 PMDec 22','5:00 PMDec 31',2017-10-16 15:55:14.939421
345,53181,48104,TB_FLIGHTS_DIRTY,actualdeparture,'12/24/11 5:06 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
346,153655,50274,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-25 04:46 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
347,72705,62595,TB_FLIGHTS_DIRTY,actualdeparture,'12/30/11 5:14 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
348,77382,7597,TB_FLIGHTS_DIRTY,actualdeparture,'12/4/11 5:12 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
349,166024,62600,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-30 04:53 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
350,79434,10088,TB_FLIGHTS_DIRTY,actualdeparture,'12/5/11 5:01 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
351,189535,10102,TB_FLIGHTS_DIRTY,actualdeparture,'5:01 PMDec 05','5:00 PMDec 31',2017-10-16 15:55:14.939421
352,209785,30056,TB_FLIGHTS_DIRTY,actualdeparture,'December 14  2011               06:19 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
353,111467,15159,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-08 5:05 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
354,182572,27551,TB_FLIGHTS_DIRTY,actualdeparture,'4:55pDec 13','5:00 PMDec 31',2017-10-16 15:55:14.939421
355,4510,69685,TB_FLIGHTS_DIRTY,actualdeparture,'1/2/12 5:08 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
356,144564,40599,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-19 4:44 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
357,46386,43061,TB_FLIGHTS_DIRTY,actualdeparture,'12/20/11 5:05 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
358,162382,57543,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-28 4:53 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
359,209536,30070,TB_FLIGHTS_DIRTY,actualdeparture,'6:46 PMDec 14','5:00 PMDec 31',2017-10-16 15:55:14.939421
360,28166,27537,TB_FLIGHTS_DIRTY,actualdeparture,'12/13/11 5:25 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
361,208103,2866,TB_FLIGHTS_DIRTY,actualdeparture,'5:28 PMDec 02','5:00 PMDec 31',2017-10-16 15:55:14.939421
362,169523,65029,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-31 4:45 PM','5:00 PMDec 31',2017-10-16 15:55:14.939421
363,197115,35669,TB_FLIGHTS_DIRTY,actualdeparture,'5:07 PMDec 17','5:00 PMDec 31',2017-10-16 15:55:14.939421
364,209144,25070,TB_FLIGHTS_DIRTY,actualdeparture,'5:45 PMDec 12','5:00 PMDec 31',2017-10-16 15:55:14.939421
365,17764,20249,TB_FLIGHTS_DIRTY,actualdeparture,'12/10/11 5:01 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
366,194430,43075,TB_FLIGHTS_DIRTY,actualdeparture,'5:05 PMDec 20','5:00 PMDec 31',2017-10-16 15:55:14.939421
367,204069,62605,TB_FLIGHTS_DIRTY,actualdeparture,'5:14 PMDec 30','5:00 PMDec 31',2017-10-16 15:55:14.939421
368,199971,69699,TB_FLIGHTS_DIRTY,actualdeparture,'5:08 PMJan 02','5:00 PMDec 31',2017-10-16 15:55:14.939421
369,191491,38047,TB_FLIGHTS_DIRTY,actualdeparture,'5:01 PMDec 18','5:00 PMDec 31',2017-10-16 15:55:14.939421
370,207592,27546,TB_FLIGHTS_DIRTY,actualdeparture,'5:25 PMDec 13','5:00 PMDec 31',2017-10-16 15:55:14.939421
371,82485,12833,TB_FLIGHTS_DIRTY,actualdeparture,'12/7/11 5:12 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
372,63646,57534,TB_FLIGHTS_DIRTY,actualdeparture,'12/28/11 5:07 PM (-05:00)','5:00 PMDec 31',2017-10-16 15:55:14.939421
373,203174,12843,TB_FLIGHTS_DIRTY,actualdeparture,'5:12 PMDec 07','5:00 PMDec 31',2017-10-16 15:55:14.939421
374,209680,30079,TB_FLIGHTS_DIRTY,actualdeparture,'6:46 PMDec 14','5:00 PMDec 31',2017-10-16 15:55:14.939421
375,124770,25060,TB_FLIGHTS_DIRTY,actualdeparture,'2011-12-12 05:44PM EST','5:00 PMDec 31',2017-10-16 15:55:14.939421
