"oid","prno","ismismatched_prno","zip","ismismatched_zip","phone","ismismatched_phone"
"3140","50025","false","35233","false","615436737","true"
"3259","10001","false","36302","false","520381653","true"
"3260","30016","false","35233","false","520316453","true"
"3264","30016","false","35233","false","y5203816453","true"
"3266","30016","false","36302","false","520381645a3","true"
"3271","30016","false","35233","false","5203h816453","true"
"3273","30016","false","35233","false","503816453","true"
"3275","30016","false","35233","false","5203816b453","true"
"3276","30016","false","35660","false","520381645a3","true"
"3418","30036","false","116145","true","409634561","true"
"3419","30036","false","85224","false","48096345v61","true"
"3423","30036","false","85224","false","48w09634561","true"
"3426","30036","false","85224","false","e4809634561","true"
"3437","30037","false","116455","true","6022518156","false"
"3462","30038","false","144455","true","48088240z00","true"
"3466","30038","false","85251","false","4808824000***","true"
"3468","30038","false","85251","false","480824000","true"
"3472","30038","false","85251","false","480882400i0","true"
"3474","30038","false","85251","false","488824000","true"
"3476","30043","false","85635","false","52045846c41","true"
"3477","30043","false","85635","false","520458e4641","true"
"3483","30043","false","85635","false","520g4584641","true"
"3511","10001","false","85351","false","6239d777211","true"
"3513","10010","false","85351","false","623977211","true"
"3514","10007","false","85351","false","623977711","true"
"3515","10006","false","85351","false","239777211","true"
"3519","30061","false","85351","false","6p239777211","true"
"3520","30061","false","85351","false","623977211","true"
"3527","30061","false","144792","true","6239777211","false"
"3530","30061","false","85351","false","62397772r11","true"
"3532","30061","false","85351","false","239777211","true"
"3624","30067","false","149511","true","9286697300","false"
"8008","50095","false","94546","false","51q05371234","true"
"3750","30074","false","85634","false","203837200","true"
"3754","30074","false","85634","false","52038h37200","true"
"3760","30074","false","85634","false","520o3837200","true"
"3763","30074","false","85634","false","523837200","true"
"3770","10001","false","118651","true","9284752371","false"
"3771","10007","false","135942","true","9284752371","false"
"3816","10001","false","141719","true","6029235000","false"
"3955","30089","false","85306","false","602865555h5","true"
"3959","30089","false","69659","false","028655555","true"
"3960","30089","false","85306","false","0628655555","true"
"3962","30089","false","85306","false","6028655555***","true"
"3965","30089","false","85306","false","602865h5555","true"
"3994","10005","false","85375","false","623214400t0","true"
"3996","10019","false","85375","false","232144000","true"
"3997","10019","false","85375","false","623214g4000","true"
"3998","30093","false","85375","false","623214000","true"
"4002","30093","false","85375","false","6232144000***","true"
"4004","30093","false","85375","false","232144000","true"
"4005","30093","false","85375","false","6232144000***","true"
"4006","30093","false","85375","false","623144000","true"
"4009","30093","false","85375","false","623214400","true"
"4010","30093","false","85375","false","d6232144000","true"
"4012","30093","false","85375","false","623214m4000","true"
"4013","30093","false","85375","false","232144000","true"
"4014","30093","false","85375","false","6232144000***","true"
"4062","30100","false","137667","true","5206962328","false"
"4071","10019","false","109050","true","9287632273","false"
"4198","10005","false","85338","false","623882500","true"
"4201","30110","false","85338","false","238821500","true"
"4203","30110","false","85338","false","623882150k0","true"
"4207","30110","false","58044","false","6h238821500","true"
"4212","30110","false","85338","false","6238821500***","true"
"4213","30110","false","111707","true","623882150l0","true"
"4216","30110","false","85338","false","623882150","true"
"4279","30114","false","85755","false","520901300","true"
"4280","30114","false","85755","false","52090135k00","true"
"4281","30114","false","85755","false","5209d013500","true"
"4282","30114","false","85755","false","209013500","true"
"4286","30114","false","85755","false","520901350","true"
"4290","30114","false","85755","false","520f9013500","true"
"4388","30119","false","124224","true","4807288327","false"
"4471","30123","false","156818","true","4803247004","false"
"4510","03012F","true","85012","false","6022226444","false"
"4511","03012F","true","85012","false","6022226444","false"
"4512","03012F","true","85012","false","6022226444","false"
"4513","03012F","true","85012","false","6022226444","false"
"4517","03012F","true","85012","false","6022226444","false"
"4519","03012F","true","85012","false","6022226444","false"
"4521","03012F","true","85012","false","6022226444","false"
"4522","03012F","true","144404","true","6022226444","false"
"4524","03012F","true","85012","false","6022226444","false"
"4533","03013F","true","85723","false","5206291821","false"
"4535","03013F","true","142729","true","5206291821","false"
"4537","03013F","true","85723","false","5206291821","false"
"4538","03013F","true","85723","false","5206291821","false"
"4540","03013F","true","85723","false","5206291821","false"
"4543","03013F","true","85723","false","5206291821","false"
"4546","03013F","true","85723","false","5206291821","false"
"4547","03013F","true","85723","false","5206291821","false"
"4550","03013F","true","85723","false","5206291821","false"
"4560","03033F","true","58329","false","9284454860","false"
"4562","03033F","true","86313","false","9284454860","false"
"4567","03033F","true","86313","false","9284454860","false"
"4569","03033F","true","86313","false","9284454860","false"
"4570","03033F","true","86313","false","9284454860","false"
"4571","03033F","true","86313","false","9284454860","false"
"4574","03033F","true","86313","false","9284454860","false"
"4575","03033F","true","86313","false","9284454860","false"
"4602","10005","false","85602","false","o5205862261","true"
"4608","31301","false","85602","false","505862261","true"
"4612","31301","false","85602","false","l5205862261","true"
"4620","31301","false","64129","false","5z205862261","true"
"4621","31301","false","85602","false","5x205862261","true"
"4628","10005","false","85643","false","520n3843541","true"
"4632","10007","false","85643","false","5v203843541","true"
"4639","31302","false","85643","false","520384c3541","true"
"4640","31302","false","85643","false","52038435v41","true"
"4642","31302","false","85643","false","z5203843541","true"
"4643","31302","false","85643","false","z5203843541","true"
"4647","31302","false","85643","false","5203p843541","true"
"4652","10005","false","85607","false","520364e7931","true"
"4658","31303","false","85607","false","520364793l1","true"
"4662","31303","false","85607","false","520364791","true"
"4663","31303","false","85607","false","520364791","true"
"4667","31303","false","85607","false","52s03647931","true"
"4670","31303","false","85607","false","5203c647931","true"
"4671","31303","false","85607","false","520364731","true"
"4674","31303","false","85607","false","5203647b931","true"
"4683","31304","false","86040","false","686452424","true"
"4684","31304","false","86040","false","6h286452424","true"
"4686","31304","false","148582","true","6286425424","false"
