"oid","prno","hospitalname","address","city","state","zip","countryname","phone","hospitaltype","hospitalowner","emergencyservice","condition","mc","measurename","score","sample","stateavg"
"165","10009","HARTSELLE MEDICAL CENTER","201 PINE STREET NORTHWEST","HARTSELLE","bAL","35640","MORGAN","2567736511","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","AMI-4","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","80%","5 patients","AL_SCIP-INF-3"
"166","10009","HARTSELLE MEDICAL CENTER","201 PINE STREET NORTHWEST","HARTSELLE","ArL","35640","MORGAN","2567763511","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","AMI-2","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
"168","10009","HARTSELLE MEDICAL CENTER","201 PINE STREET NORTHWEST","HARTSELLE","AL","35233","MORGAN","256773651","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","AMI-3","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","78%","9 patients","AL_SCIP-VTE-1"
"170","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35233","MARSHALL","265718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","8 patients","AL_AMI-1"
"171","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35976","MARSHALL","2565718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","6 patients","AL_AMI-2"
"174","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35233","MARSHALL","565718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","83%","6 patients","AL_AMI-5"
"176","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35233","MARSHALL","256g5718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Attack","AMI-4","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","AL_AMI-8A"
"180","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35233","MARSHALL","2565718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Failure","AMI-7A","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","10 patients","AL_HF-4"
"181","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35233","MARSHALL","565718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","87%","128 patients","AL_PN-2"
"182","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35233","MARSHALL","2565178000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Pneumonia","AMI-1","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94%","115 patients","AL_PN-3B"
"184","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","pAL","35976","MARSHALL","265718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Pneumonia","AMI-4","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","97%","158 patients","AL_PN-5C"
"186","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35976","MARSHALL","256571o8000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","90%","101 patients","AL_PN-7"
"187","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","LA","35976","MARSHALL","565718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Surgical Infection Prevention","AMI-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","86%","14 patients","AL_SCIP-CARD-2"
"189","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35233","MARSHALL","2565718000***","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Surgical Infection Prevention","PN-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","91%","64 patients","AL_SCIP-INF-2"
"191","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","LA","35976","MARSHALL","2565g718000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Surgical Infection Prevention","AMI-3","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
"194","10010","MARSHALL MEDICAL CENTER NORTH","8000 ALABAMA HIGHWAY 69","GUNTERSVILLE","AL","35233","MARSHALL","2565718v000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Surgical Infection Prevention","AMI-3","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","84%","56 patients","AL_SCIP-VTE-2"
"197","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","AL","35235","JEFFERSON","2085383122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91%","70 patients","AL_AMI-3"
"198","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","LA","35235","JEFFERSON","2058383122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","131 patients","AL_AMI-4"
"199","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","AL","35235","JEFFERSON","q2058383122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","99%","288 patients","AL_AMI-5"
"200","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","AoL","35235","JEFFERSON","2058383122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AL_AMI-7A"
"201","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","LA","35235","JEFFERSON","2058383122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-1","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","85%","48 patients","AL_AMI-8A"
"206","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","AwL","35235","JEFFERSON","2058833122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","AMI-3","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","87%","125 patients","AL_PN-2"
"208","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","AL","35235","JEFFERSON","205838122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","AMI-3","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","69 patients","AL_PN-4"
"209","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","LA","35235","JEFFERSON","2b058383122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","AMI-4","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95%","135 patients","AL_PN-5C"
"211","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","uAL","35235","JEFFERSON","205838122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","AMI-4","Pneumonia Patients Assessed and Given Influenza Vaccination","85%","89 patients","AL_PN-7"
"212","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","L","35235","JEFFERSON","208383122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","AMI-4","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","83%","125 patients","AL_SCIP-CARD-2"
"213","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","L","35235","JEFFERSON","2058383122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","AMI-2","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","97%","461 patients","AL_SCIP-INF-1"
"217","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","L","35235","JEFFERSON","2058833122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","AMI-1","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","601 patients","AL_SCIP-INF-6"
"219","10011","ST VINCENT-S EAST","50 MEDICAL PARK EAST DRIVE","BIRMINGHAM","rAL","35235","JEFFERSON","205833122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","AMI-5","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","83%","224 patients","AL_SCIP-VTE-2"
"221","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AL","35968","DE KALB","2568453150","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","95%","39 patients","AL_AMI-2"
"223","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AdL","35968","DE KALB","2568453150","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","14 patients","AL_AMI-4"
"225","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AL","35660","DE KALB","2568451350","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","100%","1 patients","AL_AMI-7A"
"226","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AL","35233","DE KALB","256845150","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-3","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","40%","5 patients","AL_AMI-8A"
"228","10012","DEKALB REGIONAL MEDICAL CENTER","1300 SOUTH MONTGOMERY AVENUE","FORT PAYNE","AL","35660","DE KALB","2568453150","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","AMI-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","100%","94 patients","AL_HF-2"
"233","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AL","35233","DE KALB","256843150","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","AMI-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","37 patients","AL_PN-4"
"234","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AL","35233","DE KALB","256845b3150","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","AMI-2","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","99%","88 patients","AL_PN-5C"
"239","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","L","35968","DE KALB","2568453510","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","99%","147 patients","AL_SCIP-INF-2"
"241","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AL","35968","DE KALB","s2568453150","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","AMI-1","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
"242","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","LA","35968","DE KALB","2658453150","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","AMI-1","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","179 patients","AL_SCIP-INF-6"
"244","10012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AL","35660","DE KALB","2568453105","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","AMI-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","97%","90 patients","AL_SCIP-VTE-2"
"247","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","AL","35233","CLARKE","3343666221","Acute Care Hospitals","Government - Federal","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","0 patients","AL_AMI-3"
"249","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","AL","36784","CLARKE","334636621","Acute Care Hospitals","Government - Federal","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","","0 patients","AL_AMI-5"
"255","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","AL","35233","CLARKE","3346a366221","Acute Care Hospitals","Government - Federal","Yes","Heart Failure","AMI-3","Heart Failure Patients Given Smoking Cessation Advice/Counseling","88%","17 patients","AL_HF-4"
"258","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","LA","36784","CLARKE","334366221","Acute Care Hospitals","Government - Federal","Yes","Pneumonia","AMI-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","6 patients","AL_PN-4"
"260","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","LA","36784","CLARKE","3346366a221","Acute Care Hospitals","Government - Federal","Yes","Pneumonia","AMI-1","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","100%","26 patients","AL_PN-6"
"261","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","L","36784","CLARKE","3346366221***","Acute Care Hospitals","Government - Federal","Yes","Pneumonia","AMI-1","Pneumonia Patients Assessed and Given Influenza Vaccination","92%","24 patients","AL_PN-7"
"265","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","L","36784","CLARKE","334636w6221","Acute Care Hospitals","Government - Federal","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","86%","14 patients","AL_SCIP-INF-3"
"266","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","AL","35660","CLARKE","3364366221","Acute Care Hospitals","Government - Federal","Yes","Surgical Infection Prevention","HF-1","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
"267","10015","SOUTHWEST ALABAMA MEDICAL CENTER","33700 HIGHWAY 43","THOMASVILLE","AL","35233","CLARKE","3346366221***","Acute Care Hospitals","Government - Federal","Yes","Surgical Infection Prevention","AMI-3","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","15 patients","AL_SCIP-INF-6"
"269","10015","SOUTHWEST ALABAMA MEDICAL CENTER","1720 UNIVERSITY BLVD","THOMASVILLE","AL","35233","CLARKE","3346366221","Acute Care Hospitals","Government - Federal","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","90%","10 patients","AL_SCIP-VTE-2"
